STCODE,ENTITY,SITECODE,WATERYEAR,DATE_TIME,LABNO,TYPE,Q_AREA_CM,QCODE,PH,PHCODE,COND,CONDCODE,ALK,ALKCODE,SSED,SSEDCODE,SI,SICODE,UTP,UTPCODE,TDP,TDPCODE,PARTP,PARTPCODE,PO4P,PO4PCODE,UTN,UTNCODE,TDN,TDNCODE,DON,DONCODE,PARTN,PARTNCODE,UTKN,UTKNCODE,TKN,TKNCODE,NH3N,NH3NCODE,NO3N,NO3NCODE,NA,NACODE,K,KCODE,CA,CACODE,MG,MGCODE,SO4S,SO4SCODE,CL,CLCODE,DOC,DOCCODE,PVOL,PVOLCODE,ANCA,ANCACODE 
CF002,1,"GSWS01",2015,2015-01-27 10:25:00,5682,F,9.14,A,7.3,A,37.5,A,17.90,A,6.41,A,8.84,A,0.032,A,0.027,A,0.005,D,0.026,A,0.09,A,0.09,A,0.06,D,0.00,D,,N,,N,0.016,A,0.018,A,2.36,A,0.18,A,4.16,A,0.93,A,0.16,A,0.69,A,1.11,A,8.592,A,1.00,D
CF002,1,"GSWS01",2015,2015-02-17 16:20:00,5693,F,10.34,A,7.4,A,41.3,A,19.84,A,5.48,A,8.90,A,0.088,A,0.080,A,0.008,D,0.077,A,0.29,A,0.25,A,0.09,D,0.04,D,,N,,N,0.143,A,0.017,A,2.45,A,0.22,A,4.47,A,0.97,A,0.15,A,0.67,A,1.37,A,9.072,A,1.02,D
CF002,1,"GSWS01",2015,2015-03-10 14:15:00,5704,F,2.49,A,7.5,A,42.1,A,20.20,A,1.69,A,8.85,A,0.022,A,0.023,A,0.000,D,0.023,A,0.05,A,0.06,A,0.04,D*,0.00,D,,N,,N,0.009,*,0.010,A,2.58,A,0.17,A,4.63,A,1.01,A,0.19,A,0.70,A,0.96,A,7.621,A,1.02,D*
CF002,1,"GSWS01",2015,2015-03-31 14:30:00,5715,F,4.45,A,7.5,A,41.8,A,20.33,A,4.25,A,8.72,A,0.024,A,0.023,A,0.001,D,0.022,A,0.06,A,0.07,A,0.04,D,0.00,D,,N,,N,0.012,A,0.017,A,2.68,A,0.18,A,4.64,A,1.04,A,0.19,A,0.59,A,1.20,A,7.862,A,1.00,D
CF002,1,"GSWS01",2015,2015-04-21 15:25:00,5726,F,3.98,A,7.5,A,41.5,A,20.50,A,2.51,A,8.78,A,0.026,A,0.024,A,0.002,D,0.022,A,0.08,A,0.07,A,0.05,D,0.01,D,,N,,N,0.012,A,0.011,A,2.66,A,0.18,A,4.56,A,1.02,A,0.19,A,0.57,A,1.11,A,7.817,A,1.02,D
CF002,1,"GSWS01",2015,2015-05-12 17:05:00,5737,F,1.78,E,7.5,A,44.6,A,22.10,A,2.66,A,9.03,A,0.026,A,0.023,A,0.003,D,0.024,A,0.07,A,0.05,A,0.02,D,0.02,D,,N,,N,0.023,A,0.004,A,2.75,A,0.19,A,4.91,A,1.08,A,0.20,A,0.61,A,0.98,A,8.187,A,1.03,D
CF002,1,"GSWS01",2015,2015-06-04 09:15:00,5748,F,1.57,A,7.5,A,50.5,A,24.08,A,3.32,A,9.37,A,0.025,A,0.022,A,0.003,D,0.022,A,0.08,A,0.08,A,0.06,D,0.00,D,,N,,N,0.016,A,0.002,A,3.24,A,0.22,A,5.38,A,1.20,A,0.23,A,1.06,A,1.12,A,8.491,A,1.02,D
CF002,1,"GSWS01",2015,2015-06-24 08:05:00,5759,F,0.57,A,7.6,A,56.0,A,26.28,A,2.18,A,9.88,A,0.029,A,0.025,A,0.004,D,0.024,A,0.09,A,0.08,A,0.05,D,0.01,D,,N,,N,0.025,A,0.009,A,3.44,A,0.24,A,6.18,A,1.35,A,0.23,A,1.62,A,0.90,A,7.341,A,1.02,D
CF002,1,"GSWS01",2015,2015-07-15 09:45:00,5770,F,0.20,A,7.7,A,57.3,A,29.08,A,0.87,A,10.39,A,0.026,A,0.022,A,0.004,D,0.019,A,0.09,A,0.07,A,0.04,D,0.02,D,,N,,N,0.012,A,0.014,A,3.64,A,0.27,A,6.28,A,1.39,A,0.22,A,0.78,A,0.89,A,7.795,A,1.04,D
CF002,1,"GSWS01",2015,2015-08-06 14:05:00,5781,P,0.09,A,7.6,A,58.3,A,29.73,A,0.51,A,10.45,A,0.025,A,0.022,A,0.003,D,0.020,A,0.11,A,0.10,A,0.05,D,0.01,D,,N,,N,0.015,A,0.037,A,3.68,A,0.26,A,6.41,A,1.41,A,0.21,A,0.62,A,0.82,A,5.283,Q,1.04,D
CF002,1,"GSWS01",2015,2015-08-25 12:35:00,5792,F,0.04,A,7.7,A,62.6,A,31.79,A,0.87,A,10.48,A,0.023,A,0.019,A,0.004,D,0.016,A,0.12,A,0.11,A,0.07,D,0.01,D,,N,,N,0.015,A,0.027,A,3.86,A,0.30,A,6.96,A,1.52,A,0.21,A,0.61,A,0.98,A,7.130,A,1.03,D
CF002,1,"GSWS01",2015,2015-09-15 12:00:00,5803,F,0.12,A,7.7,A,62.1,A,31.22,A,0.79,A,10.32,A,0.026,A,0.022,A,0.004,D,0.019,A,0.12,A,0.10,A,0.05,D,0.02,D,,N,,N,0.033,A,0.018,A,3.78,A,0.30,A,6.89,A,1.50,A,0.23,A,0.71,A,1.08,A,7.852,A,1.03,D
CF002,1,"GSWS01",2016,2015-10-07 09:45:00,5814,F,,N,7.6,A,68.3,A,27.49,A,1.44,A,10.02,A,0.025,A,0.021,A,0.004,D,0.019,A,0.11,A,0.11,A,0.06,D,0.00,D,,N,,N,0.020,A,0.033,A,3.91,A,0.27,A,7.25,A,1.59,A,0.24,A,4.11,A,1.24,A,8.255,A,1.02,D
CF002,1,"GSWS01",2016,2015-10-28 10:25:00,5825,F,,N,7.8,A,61.0,A,29.65,A,0.69,A,10.13,A,0.024,A,0.022,A,0.002,D,0.022,A,0.06,A,0.06,A,0.04,D*,0.00,D,,N,,N,0.010,*,0.009,A,3.91,A,0.27,A,6.60,A,1.47,A,0.26,A,1.26,A,1.03,A,7.642,A,1.03,D*
CF002,1,"GSWS01",2016,2015-11-17 10:30:00,5836,F,,N,7.5,A,48.6,A,22.59,A,4.09,A,8.94,A,0.021,A,0.018,A,0.003,D,0.015,A,0.16,A,0.14,A,0.07,D*,0.02,D,,N,,N,0.010,*,0.060,A,3.13,A,0.21,A,5.15,A,1.17,A,0.31,A,1.11,A,2.76,A,7.439,A,1.02,D*
CF002,1,"GSWS01",2016,2015-12-08 13:15:00,5847,F,,N,7.5,A,38.6,A,18.66,A,11.44,A,8.37,A,0.030,A,0.021,A,0.009,D,0.018,A,0.13,A,0.10,A,0.08,D*,0.03,D,,N,,N,0.006,*,0.015,A,2.37,A,0.18,A,4.23,A,0.93,A,0.20,A,0.87,A,2.24,A,8.509,A,1.04,D*
CF002,1,"GSWS01",2016,2015-12-29 15:25:00,5858,F,,N,7.4,A,33.5,A,16.49,A,13.41,A,8.57,A,0.036,A,0.028,A,0.008,D,0.025,A,0.08,A,0.07,A,0.05,D,0.01,D,,N,,N,0.012,A,0.005,A,2.01,A,0.18,A,3.56,A,0.81,A,0.12,A,0.82,A,1.35,A,12.629,A,1.08,D
CF002,1,"GSWS01",2016,2016-01-19 13:30:00,5869,F,,N,7.4,A,34.3,A,17.21,A,2.67,A,8.73,A,0.030,A,0.028,A,0.002,D,0.025,A,0.03,A,0.04,A,0.03,D*,0.00,D,,N,,N,0.008,*,0.005,A,2.18,A,0.17,A,3.63,A,0.81,A,0.15,A,0.83,A,1.21,A,8.516,A,1.09,D*
CF002,1,"GSWS01",2016,2016-02-09 14:50:00,5880,F,,N,7.4,A,34.6,A,17.43,A,1.38,A,8.87,A,0.028,A,0.027,A,0.001,D,0.027,A,0.06,A,0.04,A,0.03,D*,0.02,D,,N,,N,0.006,*,0.001,*,2.20,A,0.17,A,3.74,A,0.83,A,0.13,A,0.78,A,1.11,A,8.705,A,1.07,D*
CF002,1,"GSWS01",2016,2016-03-01 11:35:00,5891,F,,N,7.3,A,38.6,A,19.73,A,3.48,A,8.98,A,0.039,A,0.031,A,0.008,D,0.031,A,0.17,A,0.14,A,0.04,D,0.03,D,,N,,N,0.097,A,0.003,A,2.36,A,0.22,A,4.07,A,0.92,A,0.15,A,0.75,A,1.05,A,8.227,A,1.09,D
CF002,1,"GSWS01",2016,2016-03-23 13:55:00,5902,F,,N,7.5,A,37.1,A,19.01,A,2.35,A,8.82,A,0.029,A,0.025,A,0.004,D,0.026,A,0.06,A,0.05,A,0.04,D*,0.01,D,,N,,N,0.008,*,0.007,A,2.26,A,0.18,A,4.03,A,0.90,A,0.13,A,0.74,A,1.08,A,10.108,A,1.09,D*
CF002,1,"GSWS01",2016,2016-04-12 16:55:00,5913,F,,N,7.5,A,40.6,A,20.52,A,2.22,A,9.16,A,0.029,A,0.026,A,0.003,D,0.026,A,0.07,A,0.05,A,0.03,D*,0.02,D,,N,,N,0.015,A,0.001,*,2.42,A,0.19,A,4.39,A,0.98,A,0.15,A,0.76,A,0.92,A,7.441,A,1.08,D*
CF002,1,"GSWS01",2016,2016-05-03 14:15:00,5924,F,,N,7.6,A,44.4,A,21.58,A,4.45,A,9.06,A,0.029,A,0.023,A,0.006,D,0.022,A,0.04,A,0.02,A,0.02,D*,0.02,D,,N,,N,0.004,*,0.001,*,2.77,A,0.19,A,4.70,A,1.02,A,0.18,A,1.25,A,1.07,A,7.861,A,1.08,D*
CF002,1,"GSWS02",1981,1981-06-02 12:47:00,0000,N,97.83,A,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1981,1981-06-23 09:48:00,3540,F,6.78,A,7.4,A,37.0,A,17.37,A,4.46,A,,N,,N,0.049,A,,N,0.008,A,,N,,N,,N,,N,,N,0.05,A,,N,,N,2.73,A,0.37,A,3.69,A,0.92,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1981,1981-07-14 09:18:00,3554,F,2.19,A,7.3,A,,N,19.96,A,1.67,A,,N,,N,0.061,A,,N,0.032,A,,N,,N,,N,,N,,N,0.04,A,,N,,N,3.02,A,0.46,A,4.12,A,1.00,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1981,1981-08-04 12:12:00,3567,F,1.04,A,7.5,A,,N,22.29,A,0.74,A,,N,,N,0.100,A,,N,0.040,A,,N,,N,,N,,N,,N,0.04,A,,N,,N,3.24,A,0.55,A,4.39,A,1.09,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1981,1981-08-25 13:36:00,3580,F,0.75,E,7.6,A,50.0,A,23.42,A,0.60,A,9.06,Q,,N,0.062,A,,N,0.031,A,,N,0.05,D,0.05,D,,N,,N,0.05,A,0.001,A,0.001,A,3.54,A,0.61,A,4.76,A,1.15,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1981,1981-09-24 15:00:00,3588,F,0.84,E,7.4,A,50.2,A,23.08,A,0.53,A,,N,,N,0.087,A,,N,0.033,A,,N,0.04,D,0.03,D,,N,,N,0.04,A,0.013,A,0.002,A,3.58,A,0.54,A,4.96,A,1.12,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-10-15 08:54:00,3601,F,2.77,A,7.3,A,41.9,A,19.37,A,2.43,A,,N,,N,0.047,A,,N,0.035,A,,N,,N,,N,,N,,N,0.06,A,,N,,N,2.98,A,0.44,A,4.27,A,0.96,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-11-03 13:30:00,3614,F,1.65,A,7.4,A,44.6,A,20.29,A,1.28,A,,N,,N,0.049,A,,N,0.034,A,,N,,N,,N,,N,,N,0.05,A,,N,,N,3.01,A,0.44,A,4.20,A,0.96,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-11-24 13:36:00,3628,F,8.65,A,7.5,A,29.5,A,19.46,A,1.41,A,8.79,Q,,N,0.055,A,,N,0.031,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.000,A,0.000,A,2.82,A,0.44,A,4.05,A,0.92,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-12-15 15:00:00,3637,F,33.55,A,7.0,A,34.6,A,15.17,A,,N,8.03,Q,,N,0.057,A,,N,0.026,A,,N,,N,,N,,N,,N,,N,0.012,A,0.000,A,2.29,A,0.39,A,3.62,A,0.81,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-12-22 13:18:00,3641,F,15.03,A,6.9,A,33.3,A,14.79,A,,N,7.74,Q,,N,0.053,A,,N,0.017,A,,N,0.06,D,0.00,D,,N,,N,0.05,A,0.054,A,0.009,A,2.03,A,0.39,A,3.16,A,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1981-12-28 12:00:00,3643,F,8.23,A,7.0,A,31.2,A,14.46,A,3.24,A,8.12,Q,,N,0.045,A,,N,0.019,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.000,A,0.000,A,2.10,A,0.39,A,3.16,A,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-01-07 14:00:00,3645,F,5.74,E,7.5,A,32.7,A,15.29,A,9.43,A,8.16,Q,,N,0.070,A,,N,0.021,A,,N,0.06,D,0.05,D,,N,,N,0.06,A,0.013,A,0.003,A,2.15,A,0.38,A,3.21,A,0.76,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-01-21 16:42:00,3648,F,11.48,E,7.5,A,33.5,A,15.58,A,3.96,A,8.32,Q,,N,0.070,A,,N,0.025,A,,N,0.05,D,0.05,D,,N,,N,0.05,A,0.000,A,0.001,A,2.15,A,0.36,A,3.28,A,0.76,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-01-26 13:30:00,3650,F,8.97,A,7.1,A,30.3,A,14.62,A,15.97,A,7.83,Q,,N,0.060,A,,N,0.027,A,,N,0.03,D,0.02,D,,N,,N,0.03,A,0.006,A,0.001,A,1.98,A,0.36,A,3.12,A,0.73,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-02-02 13:18:00,3653,F,7.23,A,7.4,A,31.6,A,15.96,A,1.60,A,8.57,Q,,N,0.046,A,,N,0.025,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.001,A,2.07,A,0.36,A,3.16,A,0.75,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-02-09 13:06:00,3656,F,2.77,A,7.0,A,33.5,A,14.33,A,0.94,A,8.55,Q,,N,0.044,A,,N,0.025,A,,N,0.01,D,0.01,D,,N,,N,0.01,A,0.001,A,0.002,A,2.27,A,0.36,A,3.07,A,0.75,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-02-23 13:36:00,3660,F,32.23,A,7.3,A,29.0,A,13.04,A,9.48,A,7.62,Q,,N,0.036,A,,N,0.019,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.000,A,1.85,A,0.38,A,2.50,A,0.65,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-03-03 13:00:00,3663,F,5.27,A,7.3,A,30.5,A,13.96,A,0.45,A,8.38,Q,,N,0.040,A,,N,0.023,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.004,A,0.000,A,1.98,A,0.35,A,2.57,A,0.66,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-03-09 14:42:00,3666,F,4.84,A,7.4,A,31.4,A,14.79,A,131.09,A,5.22,Q,,N,0.048,A,,N,0.029,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.000,A,0.000,A,2.05,A,0.35,A,2.67,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-03-16 17:12:00,3669,F,3.25,A,,N,,N,,N,14.47,A,2.89,Q,,N,0.040,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.004,A,0.000,A,2.01,A,0.36,A,2.50,A,0.67,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-03-23 13:42:00,3672,F,1.84,A,,N,,N,,N,0.18,A,8.19,Q,,N,0.052,A,,N,,N,,N,0.02,D,0.01,D,,N,,N,0.01,A,0.000,A,0.005,A,2.08,A,0.35,A,2.68,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-03-30 12:30:00,3675,F,1.37,A,,N,,N,,N,0.80,A,8.34,Q,,N,0.047,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.004,A,0.000,A,2.18,A,0.36,A,2.83,A,0.73,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-04-07 12:30:00,3678,F,2.03,A,,N,,N,,N,3.50,A,7.03,Q,,N,0.063,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.003,A,0.000,A,2.12,A,0.33,A,2.82,A,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-04-13 09:54:00,3680,F,4.65,A,,N,,N,,N,1.01,A,8.02,Q,,N,0.057,A,,N,,N,,N,0.04,D,0.03,D,,N,,N,0.04,A,0.008,A,0.001,A,2.12,A,0.33,A,2.67,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-04-20 14:30:00,3682,F,7.02,A,,N,,N,,N,1.11,A,7.93,Q,,N,0.051,A,,N,,N,,N,0.02,D,0.02,D,,N,,N,0.02,A,0.003,A,0.000,A,1.97,A,0.34,A,2.54,A,0.68,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-04-27 15:36:00,3684,F,2.70,A,,N,,N,,N,16.72,A,5.79,Q,,N,0.033,A,,N,,N,,N,0.01,D,0.01,D,,N,,N,0.01,A,0.000,A,0.002,A,2.11,A,0.37,A,2.65,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-05-04 15:18:00,3688,F,1.49,A,,N,,N,,N,0.19,A,,N,,N,0.060,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.002,A,2.18,A,0.38,A,2.72,A,0.72,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-05-18 09:48:00,3692,F,1.61,A,,N,,N,,N,14.65,A,10.88,Q,,N,0.036,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.002,A,2.41,A,0.42,A,2.98,A,0.79,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-05-25 13:36:00,3695,F,0.55,A,,N,,N,,N,0.29,A,,N,,N,0.053,A,,N,,N,,N,0.03,D,0.02,D,,N,,N,0.03,A,0.006,A,0.002,A,2.51,A,0.44,A,3.20,A,0.83,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-06-01 13:12:00,3698,F,0.44,A,,N,,N,,N,13.39,A,,N,,N,0.052,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.004,A,0.002,A,2.59,A,0.43,A,3.23,A,0.84,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-06-08 19:12:00,3701,F,0.40,A,,N,,N,,N,0.46,A,,N,,N,0.062,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.002,A,0.000,A,2.63,A,0.43,A,3.36,A,0.87,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-06-15 11:24:00,3702,F,0.38,A,,N,,N,,N,6.74,A,,N,,N,0.056,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.001,A,2.76,A,0.47,A,3.52,A,0.91,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-06-22 14:06:00,3707,F,0.29,A,,N,,N,,N,5.62,A,,N,,N,0.059,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.000,A,2.97,A,0.53,A,3.71,A,0.94,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-07-13 14:12:00,3710,F,0.81,A,,N,,N,,N,5.11,A,,N,,N,0.057,A,,N,,N,,N,0.05,D,0.05,D,,N,,N,0.05,A,0.002,A,0.000,A,3.04,A,0.52,A,3.82,A,0.97,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-07-27 16:36:00,3713,F,0.33,A,,N,,N,,N,0.64,A,,N,,N,0.074,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.000,A,3.24,A,0.56,A,4.13,A,1.03,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-08-17 12:18:00,3716,P,0.36,A,,N,,N,,N,14.83,A,6.75,Q,,N,0.055,A,,N,,N,,N,0.05,D,0.01,D,,N,,N,0.05,A,0.041,A,0.001,A,3.42,A,0.60,A,4.33,A,1.07,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-09-07 13:12:00,3719,F,0.15,A,,N,,N,,N,19.18,A,5.13,Q,,N,0.048,A,,N,,N,,N,0.02,D,0.00,D,,N,,N,0.02,A,0.022,A,0.000,A,3.58,A,0.88,A,5.09,A,1.12,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1982,1982-09-28 12:36:00,3722,F,0.29,A,,N,,N,,N,9.74,A,10.56,Q,,N,0.062,A,,N,,N,,N,0.03,D,0.01,D,,N,,N,0.03,A,0.024,A,0.000,A,3.43,A,0.87,A,4.92,A,1.09,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1982-10-19 12:54:00,3725,F,0.59,A,,N,,N,,N,6.50,A,9.02,Q,,N,0.051,A,,N,,N,,N,0.05,D,0.02,D,,N,,N,0.05,A,0.031,A,0.001,A,3.09,A,0.48,A,4.23,A,1.04,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1982-11-09 15:18:00,3728,F,5.19,A,,N,,N,,N,1.06,A,8.83,Q,,N,0.067,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.001,A,0.000,A,2.53,A,0.43,A,3.46,A,0.88,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1982-12-01 16:00:00,3731,F,7.61,A,,N,,N,,N,1.22,A,,N,,N,0.051,A,,N,,N,,N,0.02,D,0.02,D,,N,,N,0.02,A,0.001,A,0.001,A,2.29,A,0.38,A,3.15,A,0.81,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1982-12-21 15:42:00,3734,F,29.26,A,,N,,N,,N,9.45,A,,N,,N,0.043,A,,N,,N,,N,0.03,D,0.00,D,,N,,N,0.03,A,0.041,A,0.003,A,2.05,A,1.28,A,2.96,A,0.77,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-01-11 15:30:00,3737,P,23.43,A,,N,,N,,N,1.03,A,,N,,N,0.041,A,,N,,N,,N,0.01,D,0.01,D,,N,,N,0.01,A,0.001,A,0.002,A,2.03,A,0.38,A,2.89,A,0.76,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-02-01 11:12:00,3740,F,7.62,A,,N,,N,,N,0.84,A,,N,,N,0.047,A,,N,,N,,N,0.02,D,0.02,D,,N,,N,0.02,A,0.003,A,0.001,A,2.19,A,0.37,A,3.00,A,0.80,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-02-22 16:06:00,3743,P,22.12,A,,N,,N,,N,1.68,A,,N,,N,0.058,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.002,A,0.001,A,2.08,A,0.36,A,2.94,A,0.79,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-03-15 16:18:00,3746,F,14.53,A,,N,,N,,N,0.59,A,8.43,A,,N,0.044,A,,N,,N,,N,0.02,D,0.01,D,,N,,N,0.02,A,0.012,A,0.000,A,3.60,A,0.41,A,3.30,A,1.18,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-04-06 15:24:00,3749,F,16.59,A,,N,,N,,N,2.24,A,8.39,A,,N,0.037,A,,N,,N,,N,0.03,D,0.02,D,,N,,N,0.03,A,0.008,A,0.001,A,2.34,A,0.29,A,3.19,A,0.84,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-04-26 15:24:00,3752,F,5.10,A,,N,,N,,N,0.50,A,8.51,A,,N,0.050,A,,N,,N,,N,0.02,D,0.01,D,,N,,N,0.02,A,0.008,A,0.000,A,2.22,A,0.43,A,3.25,A,0.82,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-05-17 13:30:00,3755,F,3.61,A,7.4,A,38.7,A,17.58,A,0.94,A,8.29,A,,N,0.055,A,,N,,N,,N,0.08,D,0.05,D,,N,,N,0.06,A,0.010,A,0.019,A,2.40,A,0.44,A,3.35,E,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-06-07 15:18:00,3758,F,2.39,A,7.1,A,44.8,A,19.21,A,0.77,A,9.53,A,,N,0.052,A,,N,,N,,N,0.10,D,0.04,D,,N,,N,0.10,A,0.056,A,0.004,A,2.65,A,0.50,A,2.78,E,0.67,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-06-28 15:18:00,3761,F,1.40,A,,N,,N,,N,1.11,A,9.07,A,,N,0.062,A,,N,,N,,N,0.09,D,0.03,D,,N,,N,0.08,A,0.046,A,0.006,A,2.77,A,0.51,A,2.89,E,0.72,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-07-19 12:12:00,3764,F,1.84,A,,N,,N,,N,1.60,A,9.11,A,,N,0.054,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.000,A,0.001,A,2.85,A,0.48,A,2.81,E,0.73,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-08-09 13:00:00,3767,F,1.00,A,,N,,N,,N,0.82,A,9.83,A,,N,0.049,A,,N,,N,,N,0.03,D,0.01,D,,N,,N,0.02,A,0.008,A,0.006,A,3.23,A,0.56,A,2.98,E,0.78,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-08-30 18:18:00,3770,F,0.66,A,,N,,N,,N,0.70,A,9.92,A,,N,0.053,A,,N,,N,,N,0.02,D,0.01,D,,N,,N,0.02,A,0.008,A,0.000,A,3.32,A,0.56,A,3.33,E,0.92,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1983,1983-09-22 08:36:00,3773,F,0.45,A,,N,,N,,N,0.54,A,9.84,A,,N,0.053,A,,N,,N,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.005,A,0.002,A,3.39,A,0.54,A,3.40,E,0.95,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1984,1983-10-11 14:36:00,3776,F,0.34,A,,N,,N,,N,0.38,A,9.93,A,,N,0.054,A,,N,,N,,N,0.03,D,0.02,D,,N,,N,0.03,A,0.006,A,0.000,A,3.56,A,0.51,A,3.40,E,0.94,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1984,1983-11-01 09:06:00,3779,F,0.47,A,,N,,N,,N,1.56,A,9.61,A,,N,0.053,A,,N,,N,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.004,A,0.000,A,3.28,A,0.46,A,3.43,E,0.97,A,,N,,N,,N,,N,,N
CF002,1,"GSWS02",1984,1983-11-22 14:12:00,3782,F,7.23,A,,N,,N,,N,4.93,A,9.03,A,,N,0.045,A,,N,,N,,N,0.05,D,0.04,D,,N,,N,0.05,A,0.007,A,0.002,A,2.64,A,0.39,A,4.31,E,0.98,A,,N,,N,,N,,N,,N
