STCODE,FORMAT,SITECODE,WATERYEAR,BEGIN_DATETIME,END_DATETIME,TOTAL_Q_SMPL,ESTCODE 
HF004,6,"GSWS08",1997,1997-06-24 12:00:00,1997-07-15 13:15:00,0.539,A
HF004,6,"GSWS08",1997,1997-07-15 13:15:00,1997-08-05 12:30:00,0.282,A
HF004,6,"GSWS08",1997,1997-08-05 12:30:00,1997-08-27 09:25:00,0.181,A
HF004,6,"GSWS08",1997,1997-08-27 09:25:00,1997-09-16 19:12:00,0.207,A
HF004,6,"GSWS08",1997,1997-09-16 19:12:00,1997-10-01 00:00:00,0.297,A
HF004,6,"GSWS08",1998,1997-10-01 00:00:00,1997-10-07 13:26:00,0.494,A
HF004,6,"GSWS08",1998,1997-10-07 13:26:00,1997-10-28 14:30:00,0.974,A
HF004,6,"GSWS08",1998,1997-10-28 14:30:00,1997-11-18 15:18:00,3.317,A
HF004,6,"GSWS08",1998,1997-11-18 15:18:00,1997-12-09 14:10:00,1.191,A
HF004,6,"GSWS08",1998,1997-12-09 14:10:00,1997-12-30 14:15:00,2.850,A
HF004,6,"GSWS08",1998,1997-12-30 14:15:00,1998-01-20 15:34:00,9.331,A
HF004,6,"GSWS08",1998,1998-01-20 15:34:00,1998-02-10 12:08:00,4.448,A
HF004,6,"GSWS08",1998,1998-02-10 12:08:00,1998-03-03 10:15:00,2.980,A
HF004,6,"GSWS08",1998,1998-03-03 10:15:00,1998-03-24 13:55:00,4.302,A
HF004,6,"GSWS08",1998,1998-03-24 13:55:00,1998-04-14 11:10:00,2.243,A
HF004,6,"GSWS08",1998,1998-04-14 11:10:00,1998-05-05 12:12:00,1.162,A
HF004,6,"GSWS08",1998,1998-05-05 12:12:00,1998-05-26 15:55:00,2.066,A
HF004,6,"GSWS08",1998,1998-05-26 15:55:00,1998-06-16 15:00:00,2.024,A
HF004,6,"GSWS08",1998,1998-06-16 15:00:00,1998-07-07 16:25:00,0.756,A
HF004,6,"GSWS08",1998,1998-07-07 16:25:00,1998-07-28 13:38:00,0.360,A
HF004,6,"GSWS08",1998,1998-07-28 13:38:00,1998-08-11 14:03:00,0.151,A
HF004,6,"GSWS08",1998,1998-08-11 14:03:00,1998-09-08 14:53:00,0.154,A
HF004,6,"GSWS08",1998,1998-09-08 14:53:00,1998-09-29 10:50:00,0.085,A
HF004,6,"GSWS08",1998,1998-09-29 10:50:00,1998-10-01 00:00:00,0.006,E
HF004,6,"GSWS08",1999,1998-10-01 00:00:00,1998-10-20 13:25:00,0.264,A
HF004,6,"GSWS08",1999,1998-10-20 13:25:00,1998-11-10 14:53:00,0.269,A
HF004,6,"GSWS08",1999,1998-11-10 14:53:00,1998-12-01 13:56:00,7.385,A
HF004,6,"GSWS08",1999,1998-12-01 13:56:00,1998-12-22 15:40:00,7.088,A
HF004,6,"GSWS08",1999,1998-12-22 15:40:00,1999-01-12 13:40:00,10.162,A
HF004,6,"GSWS08",1999,1999-01-12 13:40:00,1999-02-01 17:10:00,6.722,A
HF004,6,"GSWS08",1999,1999-02-01 17:10:00,1999-02-24 13:40:00,4.578,A
HF004,6,"GSWS08",1999,1999-02-24 13:40:00,1999-03-16 14:35:00,6.379,A
HF004,6,"GSWS08",1999,1999-03-16 14:35:00,1999-04-05 13:55:00,3.878,A
HF004,6,"GSWS08",1999,1999-04-05 13:55:00,1999-04-28 13:55:00,5.634,A
HF004,6,"GSWS08",1999,1999-04-28 13:55:00,1999-05-18 15:01:00,4.651,A
HF004,6,"GSWS08",1999,1999-05-18 15:01:00,1999-06-08 13:50:00,2.573,A
HF004,6,"GSWS08",1999,1999-06-08 13:50:00,1999-06-28 11:50:00,0.540,A
HF004,6,"GSWS08",1999,1999-06-28 11:50:00,1999-07-20 11:44:00,0.314,A
HF004,6,"GSWS08",1999,1999-07-20 11:44:00,1999-08-10 12:05:00,0.275,A
HF004,6,"GSWS08",1999,1999-08-10 12:05:00,1999-08-31 16:10:00,0.170,A
HF004,6,"GSWS08",1999,1999-08-31 16:10:00,1999-09-21 13:24:00,0.087,A
HF004,6,"GSWS08",1999,1999-09-21 13:24:00,1999-10-01 00:00:00,0.023,A
HF004,6,"GSWS08",2000,1999-10-01 00:00:00,1999-10-13 10:40:00,0.032,A
HF004,6,"GSWS08",2000,1999-10-13 10:40:00,1999-11-03 13:50:00,0.174,A
HF004,6,"GSWS08",2000,1999-11-03 13:50:00,1999-11-24 09:55:00,0.455,A
HF004,6,"GSWS08",2000,1999-11-24 09:55:00,1999-12-14 11:32:00,8.231,A
HF004,6,"GSWS08",2000,1999-12-14 11:32:00,2000-01-05 11:55:00,7.738,A
HF004,6,"GSWS08",2000,2000-01-05 11:55:00,2000-01-25 17:35:00,4.599,A
HF004,6,"GSWS08",2000,2000-01-25 17:35:00,2000-02-15 16:09:00,8.059,A
HF004,6,"GSWS08",2000,2000-02-15 16:09:00,2000-03-07 14:33:00,5.327,A
HF004,6,"GSWS08",2000,2000-03-07 14:33:00,2000-03-28 17:03:00,3.564,A
HF004,6,"GSWS08",2000,2000-03-28 17:03:00,2000-04-18 14:05:00,1.452,A
HF004,6,"GSWS08",2000,2000-04-18 14:05:00,2000-05-09 10:49:00,1.171,A
HF004,6,"GSWS08",2000,2000-05-09 10:49:00,2000-05-30 15:25:00,2.190,A
HF004,6,"GSWS08",2000,2000-05-30 15:25:00,2000-06-20 08:27:00,1.266,A
HF004,6,"GSWS08",2000,2000-06-20 08:27:00,2000-07-11 10:40:00,0.743,A
HF004,6,"GSWS08",2000,2000-07-11 10:40:00,2000-08-01 12:05:00,0.315,A
HF004,6,"GSWS08",2000,2000-08-01 12:05:00,2000-08-21 15:37:00,0.148,A
HF004,6,"GSWS08",2000,2000-08-21 15:37:00,2000-09-13 11:50:00,0.109,A
HF004,6,"GSWS08",2000,2000-09-13 11:50:00,2000-10-01 00:00:00,0.057,A
HF004,6,"GSWS08",2001,2000-10-01 00:00:00,2000-10-04 08:10:00,0.020,A
HF004,6,"GSWS08",2001,2000-10-04 08:10:00,2000-10-24 12:30:00,0.147,A
HF004,6,"GSWS08",2001,2000-10-24 12:30:00,2000-11-14 13:00:00,0.221,A
HF004,6,"GSWS08",2001,2000-11-14 13:00:00,2000-12-05 12:50:00,0.295,A
HF004,6,"GSWS08",2001,2000-12-05 12:50:00,2000-12-27 11:30:00,1.651,A
HF004,6,"GSWS08",2001,2000-12-27 11:30:00,2001-01-16 16:00:00,1.472,A
HF004,6,"GSWS08",2001,2001-01-16 16:00:00,2001-02-06 12:42:00,1.414,A
HF004,6,"GSWS08",2001,2001-02-06 12:42:00,2001-02-27 13:00:00,0.989,A
HF004,6,"GSWS08",2001,2001-02-27 13:00:00,2001-03-20 12:30:00,1.058,A
HF004,6,"GSWS08",2001,2001-03-20 12:30:00,2001-04-10 12:15:00,2.601,A
HF004,6,"GSWS08",2001,2001-04-10 12:15:00,2001-05-02 13:10:00,2.701,A
HF004,6,"GSWS08",2001,2001-05-02 13:10:00,2001-05-23 12:40:00,2.118,A
HF004,6,"GSWS08",2001,2001-05-23 12:40:00,2001-06-12 13:15:00,0.834,A
HF004,6,"GSWS08",2001,2001-06-12 13:15:00,2001-06-25 13:30:00,0.310,A
HF004,6,"GSWS08",2001,2001-06-25 13:30:00,2001-07-24 10:53:00,0.434,A
HF004,6,"GSWS08",2001,2001-07-24 10:53:00,2001-08-14 08:50:00,0.166,A
HF004,6,"GSWS08",2001,2001-08-14 08:50:00,2001-09-04 10:10:00,0.100,A
HF004,6,"GSWS08",2001,2001-09-04 10:10:00,2001-09-25 12:40:00,0.050,E
HF004,6,"GSWS08",2001,2001-09-25 12:40:00,2001-10-01 00:00:00,0.023,E
HF004,6,"GSWS08",2002,2001-10-01 00:00:00,2001-10-17 08:05:00,0.082,A
HF004,6,"GSWS08",2002,2001-10-17 08:05:00,2001-11-06 11:00:00,0.552,A
HF004,6,"GSWS08",2002,2001-11-06 11:00:00,2001-11-26 15:40:00,2.111,A
HF004,6,"GSWS08",2002,2001-11-26 15:40:00,2001-12-18 14:45:00,9.564,A
HF004,6,"GSWS08",2002,2001-12-18 14:45:00,2002-01-08 14:25:00,6.217,A
HF004,6,"GSWS08",2002,2002-01-08 14:25:00,2002-01-31 13:50:00,4.326,A
HF004,6,"GSWS08",2002,2002-01-31 13:50:00,2002-02-19 17:05:00,1.950,A
HF004,6,"GSWS08",2002,2002-02-19 17:05:00,2002-03-12 16:05:00,6.596,A
HF004,6,"GSWS08",2002,2002-03-12 16:05:00,2002-04-03 18:15:00,4.921,A
HF004,6,"GSWS08",2002,2002-04-03 18:15:00,2002-04-24 12:00:00,9.546,A
HF004,6,"GSWS08",2002,2002-04-24 12:00:00,2002-05-15 10:00:00,1.419,A
HF004,6,"GSWS08",2002,2002-05-15 10:00:00,2002-06-05 09:55:00,0.646,A
HF004,6,"GSWS08",2002,2002-06-05 09:55:00,2002-06-25 10:45:00,0.396,A
HF004,6,"GSWS08",2002,2002-06-25 10:45:00,2002-07-15 14:00:00,0.257,A
HF004,6,"GSWS08",2002,2002-07-15 14:00:00,2002-08-06 09:15:00,0.156,A
HF004,6,"GSWS08",2002,2002-08-06 09:15:00,2002-08-27 11:55:00,0.084,A
HF004,6,"GSWS08",2002,2002-08-27 11:55:00,2002-09-16 15:35:00,0.036,A
HF004,6,"GSWS08",2002,2002-09-16 15:35:00,2002-10-01 00:00:00,0.040,A
HF004,6,"GSWS08",2003,2002-10-01 00:00:00,2002-10-09 11:00:00,0.032,A
HF004,6,"GSWS08",2003,2002-10-09 11:00:00,2002-10-30 11:45:00,0.044,A
HF004,6,"GSWS08",2003,2002-10-30 11:45:00,2002-11-20 11:30:00,0.511,A
HF004,6,"GSWS08",2003,2002-11-20 11:30:00,2002-12-10 11:22:00,0.191,A
HF004,6,"GSWS08",2003,2002-12-10 11:22:00,2003-01-01 10:25:00,2.855,A
HF004,6,"GSWS08",2003,2003-01-01 10:25:00,2003-01-21 16:05:00,4.653,A
HF004,6,"GSWS08",2003,2003-01-21 16:05:00,2003-02-11 12:55:00,6.499,A
HF004,6,"GSWS08",2003,2003-02-11 12:55:00,2003-03-04 12:05:00,3.022,A
HF004,6,"GSWS08",2003,2003-03-04 12:05:00,2003-03-26 11:15:00,9.760,A
HF004,6,"GSWS08",2003,2003-03-26 11:15:00,2003-04-15 12:10:00,4.474,A
HF004,6,"GSWS08",2003,2003-04-15 12:10:00,2003-05-06 14:45:00,2.762,A
HF004,6,"GSWS08",2003,2003-05-06 14:45:00,2003-05-28 09:55:00,1.373,A
HF004,6,"GSWS08",2003,2003-05-28 09:55:00,2003-06-18 13:00:00,0.564,A
HF004,6,"GSWS08",2003,2003-06-18 13:00:00,2003-07-07 10:40:00,0.253,A
HF004,6,"GSWS08",2003,2003-07-07 10:40:00,2003-07-29 10:40:00,0.143,A
HF004,6,"GSWS08",2003,2003-07-29 10:40:00,2003-08-18 09:40:00,0.067,A
HF004,6,"GSWS08",2003,2003-08-18 09:40:00,2003-09-09 09:40:00,0.038,A
HF004,6,"GSWS08",2003,2003-09-09 09:40:00,2003-10-01 00:00:00,0.085,A
HF004,6,"GSWS08",2004,2003-10-01 00:00:00,2003-10-01 08:30:00,0.001,A
HF004,6,"GSWS08",2004,2003-10-01 08:30:00,2003-10-21 13:35:00,0.157,A
HF004,6,"GSWS08",2004,2003-10-21 13:35:00,2003-11-13 14:15:00,0.132,A
HF004,6,"GSWS08",2004,2003-11-13 14:15:00,2003-12-02 13:05:00,1.649,A
HF004,6,"GSWS08",2004,2003-12-02 13:05:00,2003-12-23 13:20:00,6.801,A
HF004,6,"GSWS08",2004,2003-12-23 13:20:00,2004-01-13 16:50:00,3.324,A
HF004,6,"GSWS08",2004,2004-01-13 16:50:00,2004-02-04 14:25:00,10.554,A
HF004,6,"GSWS08",2004,2004-02-04 14:25:00,2004-02-24 15:00:00,4.528,A
HF004,6,"GSWS08",2004,2004-02-24 15:00:00,2004-03-16 15:05:00,3.102,A
HF004,6,"GSWS08",2004,2004-03-16 15:05:00,2004-04-07 12:05:00,1.061,A
HF004,6,"GSWS08",2004,2004-04-07 12:05:00,2004-04-27 13:00:00,1.666,A
HF004,6,"GSWS08",2004,2004-04-27 13:00:00,2004-05-17 13:55:00,0.852,A
HF004,6,"GSWS08",2004,2004-05-17 13:55:00,2004-06-08 15:00:00,1.941,A
HF004,6,"GSWS08",2004,2004-06-08 15:00:00,2004-06-28 13:50:00,1.605,A
HF004,6,"GSWS08",2004,2004-06-28 13:50:00,2004-07-20 11:50:00,0.480,A
HF004,6,"GSWS08",2004,2004-07-20 11:50:00,2004-08-09 14:05:00,0.189,A
HF004,6,"GSWS08",2004,2004-08-09 14:05:00,2004-08-31 12:50:00,0.322,A
HF004,6,"GSWS08",2004,2004-08-31 12:50:00,2004-09-21 14:05:00,0.388,A
HF004,6,"GSWS08",2004,2004-09-21 14:05:00,2004-10-01 00:00:00,0.150,A
HF004,6,"GSWS08",2005,2004-10-01 00:00:00,2004-10-13 14:00:00,0.125,A
HF004,6,"GSWS08",2005,2004-10-13 14:00:00,2004-11-01 14:00:00,0.529,A
HF004,6,"GSWS08",2005,2004-11-01 14:00:00,2004-11-22 14:40:00,0.801,A
HF004,6,"GSWS08",2005,2004-11-22 14:40:00,2004-12-14 12:40:00,4.015,A
HF004,6,"GSWS08",2005,2004-12-14 12:40:00,2005-01-04 14:15:00,1.677,A
HF004,6,"GSWS08",2005,2005-01-04 14:15:00,2005-01-25 14:50:00,2.095,A
HF004,6,"GSWS08",2005,2005-01-25 14:50:00,2005-02-15 15:20:00,0.959,A
HF004,6,"GSWS08",2005,2005-02-15 15:20:00,2005-03-08 16:45:00,0.897,A
HF004,6,"GSWS08",2005,2005-03-08 16:45:00,2005-03-29 16:45:00,2.198,A
HF004,6,"GSWS08",2005,2005-03-29 16:45:00,2005-04-20 11:00:00,4.871,A
HF004,6,"GSWS08",2005,2005-04-20 11:00:00,2005-05-10 13:30:00,1.579,A
HF004,6,"GSWS08",2005,2005-05-10 13:30:00,2005-05-31 13:15:00,2.991,A
HF004,6,"GSWS08",2005,2005-05-31 13:15:00,2005-06-21 10:50:00,1.493,A
HF004,6,"GSWS08",2005,2005-06-21 10:50:00,2005-07-11 14:30:00,0.794,A
HF004,6,"GSWS08",2005,2005-07-11 14:30:00,2005-08-02 09:25:00,0.385,A
HF004,6,"GSWS08",2005,2005-08-02 09:25:00,2005-08-23 11:15:00,0.176,A
HF004,6,"GSWS08",2005,2005-08-23 11:15:00,2005-09-12 12:50:00,0.094,A
HF004,6,"GSWS08",2005,2005-09-12 12:50:00,2005-10-01 00:00:00,0.076,A
HF004,6,"GSWS08",2006,2005-10-01 00:00:00,2005-10-05 12:25:00,0.094,A
HF004,6,"GSWS08",2006,2005-10-05 12:25:00,2005-10-25 15:05:00,0.146,A
HF004,6,"GSWS08",2006,2005-10-25 15:05:00,2005-11-15 15:20:00,2.311,A
HF004,6,"GSWS08",2006,2005-11-15 15:20:00,2005-12-07 13:35:00,1.785,A
HF004,6,"GSWS08",2006,2005-12-07 13:35:00,2005-12-27 15:25:00,4.403,A
HF004,6,"GSWS08",2006,2005-12-27 15:25:00,2006-01-18 15:05:00,19.071,A
HF004,6,"GSWS08",2006,2006-01-18 15:05:00,2006-02-08 16:10:00,7.627,A
HF004,6,"GSWS08",2006,2006-02-08 16:10:00,2006-02-27 14:50:00,2.610,A
HF004,6,"GSWS08",2006,2006-02-27 14:50:00,2006-03-20 15:35:00,2.076,A
HF004,6,"GSWS08",2006,2006-03-20 15:35:00,2006-04-11 13:15:00,3.603,A
HF004,6,"GSWS08",2006,2006-04-11 13:15:00,2006-05-01 12:55:00,3.492,A
HF004,6,"GSWS08",2006,2006-05-01 12:55:00,2006-05-23 12:25:00,0.784,A
HF004,6,"GSWS08",2006,2006-05-23 12:25:00,2006-06-12 12:40:00,1.091,A
HF004,6,"GSWS08",2006,2006-06-12 12:40:00,2006-07-05 15:20:00,0.761,A
HF004,6,"GSWS08",2006,2006-07-05 15:20:00,2006-07-25 12:00:00,0.326,A
HF004,6,"GSWS08",2006,2006-07-25 12:00:00,2006-08-15 12:05:00,0.180,A
HF004,6,"GSWS08",2006,2006-08-15 12:05:00,2006-09-06 10:20:00,0.086,A
HF004,6,"GSWS08",2006,2006-09-06 10:20:00,2006-09-26 16:55:00,0.097,A
HF004,6,"GSWS08",2006,2006-09-26 16:55:00,2006-10-01 00:00:00,0.016,A
HF004,6,"GSWS08",2007,2006-10-01 00:00:00,2006-10-17 12:30:00,0.073,A
HF004,6,"GSWS08",2007,2006-10-17 12:30:00,2006-11-06 15:35:00,0.534,A
HF004,6,"GSWS08",2007,2006-11-06 15:35:00,2006-11-27 17:10:00,6.623,A
HF004,6,"GSWS08",2007,2006-11-27 17:10:00,2006-12-19 11:55:00,9.787,A
HF004,6,"GSWS08",2007,2006-12-19 11:55:00,2007-01-09 14:35:00,7.295,A
HF004,6,"GSWS08",2007,2007-01-09 14:35:00,2007-01-30 14:55:00,2.477,A
HF004,6,"GSWS08",2007,2007-01-30 14:55:00,2007-02-20 15:45:00,3.387,A
HF004,6,"GSWS08",2007,2007-02-20 15:45:00,2007-03-14 10:10:00,5.598,A
HF004,6,"GSWS08",2007,2007-03-14 10:10:00,2007-04-04 09:10:00,2.921,A
HF004,6,"GSWS08",2007,2007-04-04 09:10:00,2007-04-23 13:30:00,1.488,A
HF004,6,"GSWS08",2007,2007-04-23 13:30:00,2007-05-16 12:10:00,1.310,A
HF004,6,"GSWS08",2007,2007-05-16 12:10:00,2007-06-04 15:25:00,0.508,A
HF004,6,"GSWS08",2007,2007-06-04 15:25:00,2007-06-27 12:40:00,0.447,A
HF004,6,"GSWS08",2007,2007-06-27 12:40:00,2007-07-18 09:05:00,0.222,A
HF004,6,"GSWS08",2007,2007-07-18 09:05:00,2007-08-06 15:50:00,0.131,A
HF004,6,"GSWS08",2007,2007-08-06 15:50:00,2007-08-27 13:35:00,0.099,A
HF004,6,"GSWS08",2007,2007-08-27 13:35:00,2007-09-18 13:30:00,0.060,A
HF004,6,"GSWS08",2007,2007-09-18 13:30:00,2007-10-01 00:00:00,0.064,A
HF004,6,"GSWS08",2008,2007-10-01 00:00:00,2007-10-09 12:44:00,0.191,E
HF004,6,"GSWS08",2008,2007-10-09 12:44:00,2007-10-31 08:30:00,1.784,A
HF004,6,"GSWS08",2008,2007-10-31 08:30:00,2007-11-20 16:10:00,3.250,A
HF004,6,"GSWS08",2008,2007-11-20 16:10:00,2007-12-11 12:00:00,5.813,A
HF004,6,"GSWS08",2008,2007-12-11 12:00:00,2008-01-03 13:15:00,4.114,A
HF004,6,"GSWS08",2008,2008-01-03 13:15:00,2008-01-23 10:25:00,4.348,A
HF004,6,"GSWS08",2008,2008-01-23 10:25:00,2008-02-13 12:40:00,1.972,A
HF004,6,"GSWS08",2008,2008-02-13 12:40:00,2008-03-05 14:25:00,3.966,A
HF004,6,"GSWS08",2008,2008-03-05 14:25:00,2008-03-26 13:20:00,5.136,A
HF004,6,"GSWS08",2008,2008-03-26 13:20:00,2008-04-15 14:50:00,2.762,A
HF004,6,"GSWS08",2008,2008-04-15 14:50:00,2008-05-08 13:15:00,6.472,A
HF004,6,"GSWS08",2008,2008-05-08 13:15:00,2008-05-27 12:25:00,10.004,A
HF004,6,"GSWS08",2008,2008-05-27 12:25:00,2008-06-17 09:00:00,3.959,A
HF004,6,"GSWS08",2008,2008-06-17 09:00:00,2008-07-09 13:40:00,0.889,A
HF004,6,"GSWS08",2008,2008-07-09 13:40:00,2008-07-29 10:50:00,0.301,A
HF004,6,"GSWS08",2008,2008-07-29 10:50:00,2008-08-20 09:55:00,0.184,A
HF004,6,"GSWS08",2008,2008-08-20 09:55:00,2008-09-09 12:50:00,0.172,E
HF004,6,"GSWS08",2008,2008-09-09 12:50:00,2008-09-30 12:15:00,0.061,A
HF004,6,"GSWS08",2008,2008-09-30 12:15:00,2008-10-01 00:00:00,0.001,A
HF004,6,"GSWS08",2009,2008-10-01 00:00:00,2008-10-22 16:10:00,0.169,A
HF004,6,"GSWS08",2009,2008-10-22 16:10:00,2008-11-11 14:40:00,0.499,A
HF004,6,"GSWS08",2009,2008-11-11 14:40:00,2008-12-01 13:35:00,1.859,A
HF004,6,"GSWS08",2009,2008-12-01 13:35:00,2008-12-23 12:00:00,0.672,A
HF004,6,"GSWS08",2009,2008-12-23 12:00:00,2009-01-14 12:40:00,12.838,A
HF004,6,"GSWS08",2009,2009-01-14 12:40:00,2009-02-04 13:20:00,4.789,A
HF004,6,"GSWS08",2009,2009-02-04 13:20:00,2009-02-25 13:50:00,1.777,A
HF004,6,"GSWS08",2009,2009-02-25 13:50:00,2009-03-18 15:10:00,3.131,A
HF004,6,"GSWS08",2009,2009-03-18 15:10:00,2009-04-06 14:20:00,4.331,A
HF004,6,"GSWS08",2009,2009-04-06 14:20:00,2009-04-29 09:45:00,5.089,A
HF004,6,"GSWS08",2009,2009-04-29 09:45:00,2009-05-20 11:50:00,3.943,A
HF004,6,"GSWS08",2009,2009-05-20 11:50:00,2009-06-08 13:45:00,0.787,A
HF004,6,"GSWS08",2009,2009-06-08 13:45:00,2009-07-01 11:00:00,0.583,A
HF004,6,"GSWS08",2009,2009-07-01 11:00:00,2009-07-21 11:45:00,0.252,A
HF004,6,"GSWS08",2009,2009-07-21 11:45:00,2009-08-11 11:04:00,0.149,A
HF004,6,"GSWS08",2009,2009-08-11 11:04:00,2009-09-01 12:45:00,0.074,A
HF004,6,"GSWS08",2009,2009-09-01 12:45:00,2009-09-24 13:00:00,0.061,A
HF004,6,"GSWS08",2009,2009-09-24 13:00:00,2009-10-01 00:00:00,0.017,A
HF004,6,"GSWS08",2010,2009-10-01 00:00:00,2009-10-13 16:46:00,0.036,A
HF004,6,"GSWS08",2010,2009-10-13 16:46:00,2009-11-04 12:10:00,0.437,A
HF004,6,"GSWS08",2010,2009-11-04 12:10:00,2009-11-23 15:30:00,1.323,A
HF004,6,"GSWS08",2010,2009-11-23 15:30:00,2009-12-16 12:30:00,2.110,A
HF004,6,"GSWS08",2010,2009-12-16 12:30:00,2010-01-04 16:45:00,5.476,A
HF004,6,"GSWS08",2010,2010-01-04 16:45:00,2010-01-27 15:20:00,4.626,A
HF004,6,"GSWS08",2010,2010-01-27 15:20:00,2010-02-17 15:10:00,1.932,A
HF004,6,"GSWS08",2010,2010-02-17 15:10:00,2010-03-08 13:10:00,1.463,A
HF004,6,"GSWS08",2010,2010-03-08 13:10:00,2010-03-30 11:50:00,2.809,A
HF004,6,"GSWS08",2010,2010-03-30 11:50:00,2010-04-20 16:00:00,4.442,A
HF004,6,"GSWS08",2010,2010-04-20 16:00:00,2010-05-12 13:40:00,3.577,A
HF004,6,"GSWS08",2010,2010-05-12 13:40:00,2010-06-02 13:00:00,2.206,A
HF004,6,"GSWS08",2010,2010-06-02 13:00:00,2010-06-23 11:55:00,5.130,A
HF004,6,"GSWS08",2010,2010-06-23 11:55:00,2010-07-13 10:40:00,0.626,A
HF004,6,"GSWS08",2010,2010-07-13 10:40:00,2010-08-02 12:30:00,0.303,A
HF004,6,"GSWS08",2010,2010-08-02 12:30:00,2010-08-26 10:25:00,0.167,A
HF004,6,"GSWS08",2010,2010-08-26 10:25:00,2010-09-14 15:15:00,0.123,A
HF004,6,"GSWS08",2010,2010-09-14 15:15:00,2010-10-01 00:00:00,0.234,A
HF004,6,"GSWS08",2011,2010-10-01 00:00:00,2010-10-05 16:00:00,0.024,A
HF004,6,"GSWS08",2011,2010-10-05 16:00:00,2010-10-26 07:10:00,0.491,A
HF004,6,"GSWS08",2011,2010-10-26 07:10:00,2010-11-16 14:50:00,2.097,A
HF004,6,"GSWS08",2011,2010-11-16 14:50:00,2010-12-08 12:00:00,5.115,A
HF004,6,"GSWS08",2011,2010-12-08 12:00:00,2010-12-29 15:00:00,8.851,A
HF004,6,"GSWS08",2011,2010-12-29 15:00:00,2011-01-19 13:42:00,9.199,A
HF004,6,"GSWS08",2011,2011-01-19 13:42:00,2011-02-08 15:13:00,2.521,A
HF004,6,"GSWS08",2011,2011-02-08 15:13:00,2011-03-02 13:15:00,1.093,A
HF004,6,"GSWS08",2011,2011-03-02 13:15:00,2011-03-22 14:25:00,4.661,A
HF004,6,"GSWS08",2011,2011-03-22 14:25:00,2011-04-12 13:25:00,6.226,A
HF004,6,"GSWS08",2011,2011-04-12 13:25:00,2011-05-01 15:00:00,5.742,A
HF004,6,"GSWS08",2011,2011-05-01 15:00:00,2011-05-26 11:40:00,4.659,A
HF004,6,"GSWS08",2011,2011-05-26 11:40:00,2011-06-15 14:50:00,2.434,A
HF004,6,"GSWS08",2011,2011-06-15 14:50:00,2011-07-06 10:00:00,0.656,E
HF004,6,"GSWS08",2011,2011-07-06 10:00:00,2011-07-25 13:35:00,0.410,A
HF004,6,"GSWS08",2011,2011-07-25 13:35:00,2011-08-16 15:25:00,0.259,A
HF004,6,"GSWS08",2011,2011-08-16 15:25:00,2011-09-06 14:25:00,0.127,A
HF004,6,"GSWS08",2011,2011-09-06 14:25:00,2011-09-28 10:35:00,0.074,A
HF004,6,"GSWS08",2011,2011-09-28 10:35:00,2011-10-01 00:00:00,0.007,A
HF004,6,"GSWS08",2012,2011-10-01 00:00:00,2011-10-18 18:10:00,0.188,E
HF004,6,"GSWS08",2012,2011-10-18 18:10:00,2011-11-09 20:05:00,0.121,A
HF004,6,"GSWS08",2012,2011-11-09 20:05:00,2011-11-30 10:40:00,1.955,A
HF004,6,"GSWS08",2012,2011-11-30 10:40:00,2011-12-21 16:20:00,0.852,A
HF004,6,"GSWS08",2012,2011-12-21 16:20:00,2012-01-11 16:35:00,5.743,A
HF004,6,"GSWS08",2012,2012-01-11 16:35:00,2012-02-01 16:55:00,11.123,A
HF004,6,"GSWS08",2012,2012-02-01 16:55:00,2012-02-22 13:55:00,3.967,A
HF004,6,"GSWS08",2012,2012-02-22 13:55:00,2012-03-12 12:05:00,3.467,A
HF004,6,"GSWS08",2012,2012-03-12 12:05:00,2012-04-04 16:40:00,11.363,A
HF004,6,"GSWS08",2012,2012-04-04 16:40:00,2012-04-25 15:05:00,6.741,A
HF004,6,"GSWS08",2012,2012-04-25 15:05:00,2012-05-16 12:00:00,3.321,A
HF004,6,"GSWS08",2012,2012-05-16 12:00:00,2012-06-06 12:25:00,1.085,A
HF004,6,"GSWS08",2012,2012-06-06 12:25:00,2012-06-26 15:40:00,1.660,A
HF004,6,"GSWS08",2012,2012-06-26 15:40:00,2012-07-17 13:20:00,1.116,E
HF004,6,"GSWS08",2012,2012-07-17 13:20:00,2012-08-07 10:30:00,0.415,A
HF004,6,"GSWS08",2012,2012-08-07 10:30:00,2012-08-28 13:50:00,0.191,A
HF004,6,"GSWS08",2012,2012-08-28 13:50:00,2012-09-18 10:00:00,0.089,A
HF004,6,"GSWS08",2012,2012-09-18 10:00:00,2012-10-01 00:00:00,0.031,E
HF004,6,"GSWS08",2013,2012-10-01 00:00:00,2012-10-08 13:05:00,0.016,A
HF004,6,"GSWS08",2013,2012-10-08 13:05:00,2012-10-30 09:30:00,1.000,A
HF004,6,"GSWS08",2013,2012-10-30 09:30:00,2012-11-20 13:50:00,2.272,A
HF004,6,"GSWS08",2013,2012-11-20 13:50:00,2012-12-11 12:58:00,11.162,A
HF004,6,"GSWS08",2013,2012-12-11 12:58:00,2013-01-02 15:55:00,2.658,A
HF004,6,"GSWS08",2013,2013-01-02 15:55:00,2013-01-22 11:05:00,3.034,A
HF004,6,"GSWS08",2013,2013-01-22 11:05:00,2013-02-12 12:14:00,4.990,A
HF004,6,"GSWS08",2013,2013-02-12 12:14:00,2013-03-05 15:02:00,3.002,A
HF004,6,"GSWS08",2013,2013-03-05 15:02:00,2013-03-27 13:50:00,4.025,A
